"FPKM.fem1_lane7"	"FPKM.fem1_lane8"	"FPKM.fem2_lane7"	"FPKM.fem2_lane8"	"FPKM.fem4_lane7"	"FPKM.fem4_lane8"	"FPKM.fem5_lane7"	"FPKM.fem5_lane8"	"FPKM.male1_lane7"	"FPKM.male1_lane8"	"FPKM.male2_lane7"	"FPKM.male2_lane8"
"GMOY000215-RA"	8.83013	10.804793	8.993838	6.82111	10.787915	8.803631	12.597546	12.764733	6.138184	6.121307	10.238598	11.970476
"GMOY000216-RA"	187.318665	186.68811	187.013412	193.448669	260.176636	265.319977	209.432907	209.979584	221.471176	223.892075	215.391418	201.090836
"GMOY000217-RA"	9.959126	8.517211	5.116422	7.287183	9.501761	10.002379	6.146642	7.383824	16.503504	17.53215	17.203726	16.056957
"GMOY000218-RA"	11.536894	12.990663	10.702398	11.694935	12.874333	10.079015	8.552775	10.655522	14.707375	15.115542	12.71416	13.777767
"GMOY000219-RA"	0.368342	0.507889	0.64701	0	0	0.843863	0.77842	0	0	0.871694	0.929096	0.443865
"GMOY000220-RA"	0.927735	0.536103	0.53591	1.753924	0.437799	0.918067	0.733435	0.733748	0	0	0.756677	0.268091
"GMOY000221-RA"	0.090523	0	0	0	0	0	0	0	0	0	0.106593	0
"GMOY000222-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000223-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000224-RA"	0	0	0	0	0	0	0	0	0	0.070762	0	0
"GMOY000225-RA"	0.108218	0.106521	0	0	0	0.321195	0.128579	0.376879	0	0	0.498892	1.133228
"GMOY000226-RA"	80.647591	77.002525	55.814953	65.355339	64.575714	75.707603	77.874672	83.076782	74.392838	76.171761	80.670464	68.50869
"GMOY000227-RA"	5.228326	5.557049	6.50755	6.018171	5.549179	7.888068	6.861046	7.045529	5.862512	5.046612	6.221452	5.064341
"GMOY000228-RA"	11.604783	17.146912	10.058082	2.739854	17.205118	12.462429	14.909171	15.132586	9.043843	15.434031	12.339633	15.802639
"GMOY013086-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY013085-RA"	0.64019	0	2.25976	1.716996	2.125316	2.8324	1.735663	2.506562	6.300071	2.861358	1.996771	2.73741
"GMOY000230-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000231-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000232-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000233-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000234-RA"	119.336296	122.705986	115.144745	110.377228	98.531136	103.421425	122.364151	117.298065	201.945892	197.573532	182.394455	183.768982
"GMOY000235-RA"	1.541875	1.315618	4.295656	0	0	3.615374	1.783624	0	0	6.637105	4.418559	2.738887
"GMOY000236-RA"	19.023098	18.555368	17.902964	17.150167	18.30732	18.678406	19.682144	17.533888	24.730556	22.304594	20.101351	22.021978
"GMOY000237-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000238-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000239-RA"	0	0.229055	0.230811	0	0	0	0	0	0	0	0	0
"GMOY012755-RA"	0	0	0	0	0	0	1.972154	1.939559	0	0	0	0
"GMOY000240-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000241-RA"	0	0	0	1.455932	0	0	1.281193	0	0	0	1.736291	0
"GMOY000242-RA"	35.095013	35.789364	35.154648	30.964186	34.996212	34.610554	30.864069	31.403934	43.803288	43.989265	45.173744	41.884914
"GMOY000243-RA"	24.188341	24.882118	34.462032	31.104017	24.191641	27.746843	22.382013	21.266756	18.556984	21.982561	20.660427	20.581911
"GMOY000244-RA"	31.289572	32.677715	30.565899	35.197216	29.15193	23.264919	22.284647	26.460411	27.55806	21.971889	22.578033	18.345289
"GMOY000245-RA"	0	4.026627	0	0	10.899094	4.351904	0	0	3.953142	0	0	0
"GMOY000246-RA"	27.238886	28.067303	39.171982	34.636417	28.712431	23.007963	31.831264	32.177963	29.534788	31.33779	21.422808	26.246265
"GMOY000247-RA"	97.964134	102.43261	62.63245	68.275383	78.53302	79.57766	93.902328	94.852829	95.147461	95.597443	85.69178	88.04892
"GMOY000248-RA"	50.846996	54.946175	52.277016	48.528492	63.006664	75.414772	73.473213	68.501175	65.978706	71.337868	58.199295	56.15036
"GMOY012705-RA"	1.924517	1.445684	0	0	2.762186	4.31871	0	2.444905	2.826036	1.574683	0.767674	0.639492
"GMOY000249-RA"	0	0	0	0	0	0	0	0	0.930609	0	0	0
"GMOY000250-RA"	0	0	1.661824	1.047303	0	0	0	1.32708	0	0	0	0
"GMOY000251-RA"	9.999655	9.020613	11.725078	12.277887	11.607892	10.460016	11.016121	15.087239	11.667094	13.351561	14.196609	15.183928
"MSTRG.266.1"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000251-RB"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000251-RC"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000252-RA"	43.478996	45.983971	52.452511	52.703217	55.490433	50.147629	57.709591	52.763275	45.953068	49.887264	46.054657	45.327656
"GMOY000253-RA"	17.315041	17.243595	21.470203	20.044331	21.695415	22.68742	21.441956	22.120272	21.817677	21.738651	18.019899	18.741077
"GMOY000254-RA"	1.968775	2.95921	3.309995	3.486149	1.979434	3.899273	2.776094	0	3.191412	0.739336	3.631538	2.113361
"GMOY000255-RA"	7.315088	4.667028	4.543542	7.459642	8.166636	4.306389	6.297496	7.721044	7.402152	3.18505	5.15942	5.497092
"GMOY000256-RA"	35.463757	31.642975	27.704042	33.095898	31.417917	34.171932	35.879642	37.232487	42.036499	33.339825	41.153217	44.124344
"GMOY000257-RA"	10.750401	7.657767	8.046133	10.364885	10.289891	6.945467	8.252625	10.011229	16.279331	18.03607	15.336658	20.694527
"GMOY000258-RA"	6.357602	6.518243	9.74879	6.230194	6.310636	9.610962	4.528808	7.249629	3.77236	2.423072	4.488833	5.428574
"GMOY000259-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000260-RA"	36.101219	26.544825	35.961693	35.260056	25.211823	23.576868	30.581654	26.689917	27.771988	26.237322	28.1189	30.522106
"GMOY000261-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000262-RA"	86.758179	78.618401	98.908852	102.410553	79.295044	85.227554	82.902748	83.798676	68.95681	68.918968	63.246124	62.899136
"GMOY000263-RA"	46.640945	47.853745	44.58287	45.905453	48.239822	47.166218	39.081444	42.837498	50.619354	49.005573	43.062336	43.492714
"GMOY000264-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000265-RA"	0	0.303006	0	0	0.372354	0.348693	0	0	0	0	0	0
"GMOY000266-RA"	6.539136	2.849187	3.740996	6.705389	5.642135	4.589554	2.555346	3.574301	12.752881	10.443356	8.573668	9.318793
"GMOY000267-RA"	18.767702	18.484867	30.012495	29.694866	13.138323	12.144286	12.517935	9.502932	8.055753	10.027344	8.655186	12.467437
"GMOY000268-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000269-RA"	5.413329	4.97682	10.48047	12.669034	4.216451	5.142906	6.983008	7.863017	5.990482	7.07024	4.172098	4.807207
"GMOY000270-RA"	10.005425	8.96699	7.051855	7.277382	10.010302	11.067455	9.803282	14.101256	13.242496	9.541694	10.843022	11.817398
"GMOY000271-RA"	10.232509	10.99449	12.518434	10.934919	12.553231	10.605189	12.583352	13.523478	11.339063	12.582916	9.160737	13.430116
"GMOY000272-RA"	1.972044	1.455656	2.056947	2.150504	2.329034	2.028809	2.165098	3.262645	1.631322	2.988588	3.259331	2.483633
"GMOY000273-RA"	7.204714	4.669204	5.728561	6.075901	6.747531	5.105989	5.111435	5.41011	5.062048	5.049521	7.715235	4.431749
"GMOY000274-RA"	21.362852	19.301958	17.869509	13.772845	20.038843	16.770908	13.371732	12.787094	19.864605	21.033787	17.383438	17.37281
"GMOY000275-RA"	9.237146	8.276788	6.973994	9.79929	8.429934	9.803154	9.879262	17.295332	11.086614	13.51837	11.156732	13.357961
"GMOY000276-RA"	18.545624	17.422569	16.044878	17.301863	18.733303	19.29904	24.315212	18.866188	21.337593	20.647291	18.056875	18.83506
"GMOY000277-RA"	11.92395	15.827514	17.009405	18.042707	12.873549	13.321504	11.673001	11.284893	11.217045	12.096272	10.799811	9.448788
"GMOY000278-RA"	6.702459	5.32798	5.288773	4.969689	4.71255	5.753693	7.052223	6.56581	5.92394	5.783928	4.217766	5.349319
"GMOY000279-RA"	4.921009	3.837042	4.785338	3.464888	4.79335	5.576686	5.915339	6.441954	4.359343	1.719368	4.879154	4.271322
"GMOY000280-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000281-RA"	0	0.175621	0	0	0	0	0	0	0	0	0	0
"GMOY000282-RA"	2.155427	1.993418	0.988517	2.446601	1.500825	1.927086	1.316416	1.594021	1.859912	1.410867	1.300832	0.922662
"GMOY000283-RA"	19.901674	19.138844	25.872381	25.664555	21.060419	20.379053	18.358139	21.856743	13.293263	13.097179	13.493111	12.721189
"GMOY000284-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000285-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000286-RA"	133.913147	144.485901	149.474762	149.331955	133.598175	135.288315	140.345627	137.303635	168.223938	163.000366	150.655014	152.760162
"GMOY000287-RA"	8.009631	5.331797	4.010112	4.216709	4.832306	5.985949	6.742208	5.986129	5.496876	2.619389	2.750619	4.040827
"GMOY000288-RA"	2.691462	1.268524	1.4429	2.142373	1.862387	2.129025	2.374059	2.803749	1.701415	0.59156	3.15101	2.013273
"GMOY000289-RA"	8.745766	12.274778	10.171502	37.830437	6.62603	8.577758	11.251759	31.552145	12.527143	29.164038	11.920012	10.022533
"GMOY000290-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000291-RA"	0	0	0	0	0	0	0	3.541582	0	0	1.181609	0
"GMOY000292-RA"	4.81962	5.294387	8.54544	6.775941	6.980539	5.71025	5.358992	5.102256	4.318061	5.643496	2.792232	3.237804
"GMOY000293-RA"	10.20095	11.350168	19.436935	18.457653	17.104307	13.096861	12.340522	12.561995	8.104897	8.295894	8.724239	9.511649
"GMOY000294-RA"	16.58436	17.755733	16.78863	16.280857	13.689948	17.772154	16.631121	15.988414	12.520874	13.351967	10.864227	13.919208
"GMOY000295-RA"	6.134837	6.935489	3.500132	7.190813	6.966499	4.493731	5.579441	5.910018	2.883432	3.675479	5.775539	3.319809
"GMOY000296-RA"	9.608886	9.215635	7.158631	10.361905	8.27777	8.234757	10.136111	9.803161	12.807668	10.039609	11.645381	11.106927
"GMOY000297-RA"	17.165316	16.659046	10.553752	12.154652	13.079365	14.022119	16.21891	15.93709	12.757057	13.93419	13.318528	14.195147
"GMOY000298-RA"	16.917582	16.370121	15.604195	17.591103	18.240345	18.438847	15.210179	14.545547	15.975678	17.667896	15.360445	17.853331
"GMOY000299-RA"	40.432163	41.837582	42.424984	44.124332	43.012997	47.574509	46.296574	48.254333	58.487976	57.401714	54.026688	53.866535
"GMOY000300-RA"	6.276772	7.081494	8.088212	6.566278	6.469124	8.398454	5.986148	5.7961	6.876843	5.711513	5.614747	7.769752
"GMOY000301-RA"	17.904163	18.505116	17.368946	20.957396	15.901903	20.181597	16.883343	17.327921	17.598314	18.900549	18.154509	16.23361
"GMOY000302-RA"	8.946665	7.668764	6.144012	5.894612	7.181797	7.499687	9.494352	7.558508	7.879922	7.353813	5.94666	8.496176
"GMOY000303-RA"	5.650158	6.771895	3.503958	6.534125	7.23187	6.48298	5.490187	6.032206	5.586576	8.274636	6.867691	5.054529
"GMOY000304-RA"	13.260137	10.474773	11.339366	16.59691	12.029898	10.330295	10.586441	11.012312	12.559416	12.472434	14.036347	10.328128
"GMOY000305-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000306-RA"	0	0	0	0	0	0	0	0	0.653498	0	0	0
"GMOY000307-RA"	12.270117	13.420453	14.836679	15.711295	10.332486	10.55641	11.829368	11.591366	11.227059	12.78208	12.183501	12.460217
"GMOY000308-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000309-RA"	9.187339	7.276222	8.5696	8.506935	11.491791	10.251716	7.236587	11.368073	8.76535	9.819418	5.333442	9.822642
"GMOY000310-RA"	35.040524	34.492264	42.091896	41.798481	46.211288	44.351887	39.891937	38.925037	29.069225	29.058605	29.427408	30.430967
"GMOY000311-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000312-RA"	38.102642	38.90514	31.779688	36.852592	30.747786	26.770693	30.015249	29.560226	41.129517	38.678936	40.840179	46.125858
"GMOY000313-RA"	0	0	0	0	0	0	0	0	0	0	0	0.14672
"GMOY013114-RA"	0	0	1.113348	0	0	0	0	1.162648	1.381869	4.291193	0.615826	0.606271
"GMOY013113-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000314-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000315-RA"	24.189409	23.95974	26.537006	22.251265	18.054287	23.109537	23.96863	19.395771	27.804712	30.017422	22.5037	22.401602
"GMOY013008-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000317-RA"	12.152797	13.10288	9.556199	12.059702	15.175658	13.132649	14.658136	12.258056	13.664147	10.718483	12.031913	14.225625
"GMOY000316-RA"	4.90168	6.706503	8.230923	4.467659	5.106312	3.924922	6.421154	10.459221	10.423627	10.894502	10.433222	3.248053
"GMOY000318-RA"	0	0	0	0.292643	1.467581	0	0.236659	0.54992	0	0	0	0
"GMOY000319-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000320-RA"	0.596682	0	0.832944	2.305188	0	1.134344	0	0	1.173236	0	0.909447	0
"GMOY000321-RA"	2.037042	1.954654	1.398357	1.162319	0.57636	1.062295	2.800902	2.30922	3.4699	3.183427	3.092077	3.361034
"GMOY000322-RA"	10.36326	10.202602	6.670199	6.373455	8.941103	9.80584	9.409188	9.471154	6.634202	8.473565	8.617297	8.405603
"GMOY000323-RA"	5.354671	7.050944	6.331171	6.887399	7.306074	8.434865	7.615301	7.681073	9.318932	9.135285	8.065115	6.568728
"GMOY000324-RA"	54.951313	44.178505	43.605614	40.864864	53.598309	41.656475	58.806934	51.617443	55.25732	53.405148	59.464123	59.302731
"GMOY000325-RA"	41.485909	38.733753	53.883404	45.289379	53.390842	49.37516	46.908802	48.832729	40.991596	40.640377	40.414837	42.026943
"GMOY000326-RA"	1.181789	0	1.224845	0.872197	0	0	1.531159	1.937736	0.909252	0	0	0.337012
"GMOY000327-RA"	18.757961	19.79813	21.294811	23.252142	23.08197	21.788721	19.122318	18.332134	14.684424	12.827765	13.737171	16.47632
"GMOY000328-RA"	1.979542	1.801661	2.204856	2.02494	2.410711	1.750412	2.889965	2.922666	1.269587	1.915909	1.894096	1.079644
"GMOY000329-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000330-RA"	0	0	0.886332	0	0	0	0	0	0	0	0	0
"GMOY000331-RA"	30.026619	32.657204	35.607597	32.241539	35.973118	32.164204	29.646381	28.91794	34.301003	28.778704	39.685123	35.543484
"GMOY000332-RA"	71.059792	70.582893	57.840603	57.051872	64.268059	61.688908	60.958111	68.929939	71.5644	78.936646	82.529694	81.038139
"GMOY000333-RA"	0	0	0.529551	0	0	0.163878	0	0	0.108913	0.224806	0	0
"GMOY000334-RA"	15.342335	17.055363	15.739895	16.742285	19.325686	19.786795	17.685265	18.335722	25.099276	25.27125	23.256268	21.777466
"GMOY000335-RA"	10.172186	12.771546	9.616142	9.743648	10.674603	14.661901	8.641223	11.111691	13.649818	11.25561	8.896119	9.009399
"GMOY000336-RA"	11.087943	11.063673	8.438903	7.692034	9.664967	11.911392	8.951828	9.717856	15.190641	14.410161	9.550247	10.706226
"GMOY000337-RA"	1.59982	2.381696	2.281827	2.258282	1.179622	3.48193	1.344714	2.68966	1.641032	0.947067	1.851458	1.831867
"GMOY000338-RA"	11.255607	11.116266	10.856652	10.654495	13.597413	12.352937	12.930931	13.533568	9.085252	8.726973	10.129454	9.046046
"GMOY000339-RA"	38.053623	34.094074	43.341026	43.155499	31.128521	28.706858	38.388542	36.661568	42.049759	40.339024	34.38604	28.883078
"GMOY000340-RA"	46.487213	42.458157	38.530357	40.882671	45.479942	40.305042	46.600353	43.522591	38.424549	34.416832	29.993019	28.068506
"GMOY000341-RA"	0.667016	0.639222	0	0	1.687005	0.332804	1.847162	1.239621	0.698799	3.151108	8.712281	0.377843
"GMOY000342-RA"	21.166536	22.7763	29.300589	29.103128	29.629465	27.605841	26.594534	26.060881	22.774136	26.542665	24.354252	21.382441
"GMOY000343-RA"	70.167633	67.55072	81.156609	79.16861	71.457817	72.913528	73.509239	73.6455	63.535408	65.127403	56.057304	59.263313
"GMOY000344-RA"	0.290851	0.147574	0.421212	0.838051	0	0.353763	0.34571	0.515046	0	0	0	0
"GMOY000345-RA"	12.091665	10.645834	11.948956	12.838748	12.160366	12.870328	14.380722	13.92165	9.555037	11.998536	10.062558	10.709553
"GMOY000346-RA"	0	0	1.014973	0	0	0	0.638889	1.088185	2.355092	0	0	1.422509
"GMOY000347-RA"	3.179657	3.561993	3.910051	2.638	2.925142	3.521321	2.138581	2.377672	3.188529	3.947101	3.796874	4.824018
"GMOY000348-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000349-RA"	2.928158	1.9748	3.798183	3.350857	2.465101	2.163458	2.958884	2.725954	3.023426	2.35442	0.533801	2.030758
"GMOY000350-RA"	16.211166	15.692738	17.23908	17.243584	26.179613	26.675468	14.920494	16.550013	18.760706	21.326132	11.576555	9.04313
"GMOY000351-RA"	6.713724	9.549213	5.274687	8.895769	11.24668	6.427493	11.54224	7.127534	8.927529	8.842459	10.395382	6.353481
"GMOY000352-RA"	10.061636	10.391598	12.990441	10.827726	10.6764	9.632948	12.315022	12.12709	9.2588	9.887323	9.844303	8.058516
"GMOY000354-RA"	18.132502	22.478102	18.160215	16.638775	21.462921	28.326145	22.244741	21.457508	17.620375	12.196023	20.072699	16.198387
"GMOY000355-RA"	4.44944	5.754286	3.05389	3.074064	4.354429	2.750846	2.381216	5.120236	1.828931	5.053218	3.474436	2.540272
"GMOY000356-RA"	5.503376	2.327317	6.166054	2.852042	5.039929	5.543739	7.014332	5.920507	5.597708	6.081976	5.088317	6.840168
"GMOY000357-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000358-RA"	17.510248	15.508842	21.634892	23.63438	13.973233	12.082163	13.264686	13.911896	15.694257	12.695623	17.382843	16.231407
"GMOY000359-RA"	28.231251	33.624886	31.325623	26.629475	26.740316	26.44401	27.243763	30.285995	25.327585	22.051001	26.645248	24.150484
"GMOY000360-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000361-RA"	0	0	0.63949	0	0	0	0.252114	0	0.267908	0	0.234339	0
"GMOY000362-RA"	12.146461	12.480986	12.819315	14.216607	16.792713	17.899004	18.174835	17.303572	18.539162	19.283527	15.035523	18.470667
"GMOY000363-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000364-RA"	6.913575	6.546723	9.804737	9.736409	9.016406	7.241238	7.831909	8.335416	9.156869	7.670378	6.326871	6.261087
"GMOY000365-RA"	20.896231	23.51684	25.996874	27.882757	26.063566	24.869686	18.941071	21.516356	17.526924	22.710079	20.742895	21.660669
"GMOY000366-RA"	313.771667	323.850586	350.740692	357.406647	315.634644	325.450317	310.131897	304.887878	361.98349	339.751068	279.047852	295.642609
"GMOY000367-RA"	5.874683	5.977154	5.321207	4.890379	7.602821	6.337457	6.318159	7.361959	7.960302	4.541668	5.641086	7.157798
"GMOY000368-RA"	6.969031	8.042498	6.105824	7.619404	8.341115	9.717098	9.765719	10.68793	11.689304	7.778207	8.07657	10.527906
"GMOY000369-RA"	14.73627	15.979647	16.929499	19.999397	18.779406	19.342064	17.750223	16.576271	14.446471	16.437857	15.910571	14.898305
"GMOY013102-RA"	13.472387	13.301707	12.88833	12.824866	11.938436	12.783304	11.186633	10.719741	11.710032	11.035681	10.97699	10.226258
"GMOY000372-RA"	9.721899	10.832657	11.586515	8.426101	10.005242	10.743237	15.698894	11.086078	8.976334	8.161506	7.38761	5.921058
"GMOY013101-RA"	2.552732	2.526305	2.091261	0.421802	2.767749	4.129434	4.170242	4.180629	4.336162	2.727288	3.906545	3.010879
"GMOY000373-RA"	86.662132	76.049484	71.079208	67.509369	83.160316	89.556686	114.002289	104.019966	103.880608	113.234863	115.4823	120.105751
"GMOY000374-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000375-RA"	29.610294	30.890877	35.155373	39.056599	29.599674	34.052597	31.753687	30.271378	20.739151	23.262743	25.308664	23.986519
"GMOY000376-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000377-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000378-RA"	0	0	0	0	0	0.310325	0	0	0	0	0	0
"GMOY000379-RA"	0.659189	1.126419	0.413056	0.537032	0	0.433413	0.763244	0.953612	0	0.443701	0.441399	0.763168
"GMOY000380-RA"	4.66778	5.325454	9.277157	5.517508	5.366282	5.557559	5.480995	5.9625	6.0022	7.743867	4.91736	7.936788
"GMOY000381-RA"	1.355711	0.9818	1.157546	2.695416	3.592363	1.196814	1.56442	3.133817	2.688761	2.921588	2.867028	3.277077
"GMOY000382-RA"	5.992602	5.99293	4.238755	7.062958	7.426369	7.072027	4.789219	6.016147	4.468584	8.886225	2.250443	5.691679
"GMOY000383-RA"	9.97349	12.156059	10.038813	10.424556	6.438353	6.569683	5.736688	8.048435	6.160523	6.956676	6.218874	6.331816
"GMOY000384-RA"	23.614315	24.34432	34.575798	0	0	0	26.656828	13.326849	0	26.408182	36.169998	0
"GMOY012782-RA"	0	0	5.165999	0.528087	0	4.438676	0	0	0	0.377206	0	0
"GMOY000385-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000386-RA"	5.549394	3.555704	5.230701	5.293591	5.682524	6.085689	6.433232	5.721339	6.509089	6.252211	4.555995	6.840872
"GMOY000387-RA"	17.105564	17.018148	17.557329	18.118139	19.139824	20.786039	18.835934	16.939043	16.987013	16.358673	12.871836	15.555691
"GMOY000388-RA"	4.045769	4.225655	4.074162	5.065401	4.388155	4.465633	2.478345	3.871546	3.11048	3.902681	3.354622	3.062459
"GMOY000389-RA"	6.668221	11.307161	15.653341	11.515603	6.953887	11.699512	7.321738	5.342222	8.12768	9.927924	11.799755	7.149154
"GMOY000390-RA"	14.457454	12.137775	11.122001	17.793058	11.934486	8.633564	16.342003	16.965559	15.022709	18.221041	12.046134	20.788252
"GMOY000391-RA"	47.286423	48.792194	50.988152	53.955414	52.626942	47.823334	54.757355	52.253807	53.060749	55.02882	47.777996	44.11338
"GMOY000392-RA"	0.945795	1.209377	1.365346	0.915299	0.729032	0.587669	0.311394	1.22135	0.135616	0	0.647856	0.895748
"GMOY000393-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000394-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000395-RA"	8.684519	8.476268	9.771514	10.350334	8.94869	6.498545	6.639978	6.185854	10.084579	6.888329	8.702307	9.0733
"GMOY000396-RA"	2.357984	3.08171	3.166436	2.724428	3.041931	3.343571	1.376063	1.428194	3.028381	2.063702	2.285287	1.260299
"GMOY000397-RA"	0.956706	1.584412	2.909552	1.976463	1.69735	1.69569	1.285785	1.34203	0.731946	1.838166	1.088444	1.124086
"GMOY000398-RA"	0.349698	0.09941	1.089309	1.021287	0.707593	1.166851	0.187707	0	1.29272	1.450349	0.355619	0.477358
"GMOY000399-RA"	0.665899	0.685228	1.050745	0.664475	0.681818	0.74845	0.501532	1.0293	1.441153	1.195722	1.014493	1.332288
"GMOY000400-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000401-RA"	19.712391	16.754932	15.739243	14.626297	27.493309	22.449034	29.959055	24.325155	17.668085	18.124769	22.102648	20.422873
"GMOY000402-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000403-RA"	59.209812	57.645065	113.466499	110.883972	49.001514	50.691475	56.678612	46.3358	42.221886	45.87656	53.598026	56.106636
"GMOY000404-RA"	3.357457	0	0	0	1.30712	0.982118	0	1.819036	0	0	0	0.971497
"GMOY000405-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000406-RA"	0	0	0	0	0	0	0	1.716602	0	0	0	0
"GMOY000407-RA"	1.912043	3.132018	3.284256	3.205964	2.479952	2.30981	3.468684	1.45619	1.775872	2.260867	1.72601	1.037744
"GMOY000408-RA"	0.090017	0.254842	0	0	0	0.488187	0.21143	0.19765	0	0	0.274903	0
"GMOY000409-RA"	3.250844	3.102824	2.979288	2.564582	3.318164	2.898757	2.820024	2.010298	3.607104	2.641052	3.166352	2.60935
"GMOY000410-RA"	21.787315	20.988449	17.622608	18.970949	22.784765	21.421768	21.167255	24.414923	20.017389	21.071753	22.50304	16.455198
"GMOY000411-RA"	2.768417	2.994786	4.686412	2.362621	4.546635	3.749543	4.523988	4.075489	4.884096	4.785959	3.365364	3.163714
"GMOY000412-RA"	7.764311	8.570648	9.168252	7.083416	10.00445	9.062011	7.34097	7.645274	8.653782	8.879513	8.02149	9.002507
"GMOY012581-RA"	0	0	11.422394	0.528087	0	0	0	14.815521	0	0.377206	0	4.833333
"GMOY000413-RA"	5.03966	8.089136	6.327048	4.966401	8.51897	5.67422	9.00687	8.770905	4.30884	8.5621	7.996531	10.051507
"GMOY012018-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY012018-RB"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY012018-RC"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY012018-RD"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000414-RA"	0	0	0	0	0	0	0	0	0	0	0.547893	0
"GMOY000415-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY012247-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000416-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000417-RA"	72.510757	69.239891	96.754539	91.932449	73.762573	72.797569	67.700821	60.410301	55.811031	52.243382	56.419193	55.155193
"GMOY000418-RA"	14.450965	14.740412	14.431493	18.118458	13.903892	16.05447	14.274046	15.340657	21.308411	15.133307	15.745933	12.811231
"GMOY000419-RB"	13.339384	13.305507	14.907773	12.641954	17.597618	14.761693	17.037218	16.831503	7.870365	10.521594	12.242085	13.946105
"GMOY000419-RA"	0	3.955474	3.398338	0	0.35123	5.349665	4.081669	0.751359	8.946842	3.674113	2.226273	0.514068
"GMOY000420-RA"	79.413559	84.048149	88.127937	92.67498	73.557602	97.774078	89.002228	83.608376	80.795959	85.745155	91.187126	79.998421
"GMOY000421-RA"	31.605206	45.074444	54.217693	54.11692	43.169899	37.805977	48.51133	36.929661	31.648634	34.92981	34.772339	38.878963
"GMOY000422-RA"	1.774755	0.670191	0	0	0	0	0	0	0	0	0	0
"GMOY012444-RA"	0	0	0	0	0	0	0	1.470024	0	0	0	0
"GMOY012982-RA"	0	0	0	0	0	1.379586	0	1.470024	0	0	0	0
"GMOY000423-RA"	0	0	0	0	0	0.9228	0.667331	1.685094	1.629093	0	0	0
"GMOY000424-RA"	1.214253	1.470281	1.522785	0.939191	1.646102	1.171001	1.013961	0.978529	0.811138	0.67101	0.459009	0.62373
"GMOY000425-RA"	0	0	0	0	0	0	0	0	0	0	0	0
"GMOY000426-RA"	9.626521	10.859826	14.770392	10.671874	12.258894	10.369011	14.975419	12.559398	12.179424	12.66111	11.718605	11.563681
